new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used
1556,complex problem solving,—,—,0.45,no_match,insufficient_confidence
1557,automação shell,38,Bash e Shell Script,1.0,matched,ai_rerank
1558,data cleaning,—,—,0.0,no_match,insufficient_confidence
1559,API design,—,—,0.17,no_match,insufficient_confidence
1560,temporal modeling,—,—,0.0,no_match,insufficient_confidence
1561,apresentação e oratória,22,Apresentação e Oratória,1.0,matched,fuzzy_match
1562,liderança de time,25,Liderança Técnica,0.68,matched,ai_rerank
1563,obsessão pelo cliente,—,—,0.0,no_match,insufficient_confidence
1564,financial scenarios,—,—,0.0,no_match,insufficient_confidence
1565,container orchestration,—,—,0.01,no_match,insufficient_confidence
1566,mongodb atlas,59,MongoDB,0.84,matched,ai_rerank
1567,escrita profissional,23,Escrita Profissional,1.0,matched,fuzzy_match
1568,L&D,—,—,0.0,no_match,insufficient_confidence
1569,company culture,—,—,0.0,no_match,insufficient_confidence
1570,infraestrutura de dados,—,—,0.44,no_match,insufficient_confidence
1571,prototyping,—,—,0.0,no_match,insufficient_confidence
1572,SQL avançado,78,Excel Avançado,0.9,matched,ai_rerank
1573,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
1574,machine learning,40,Machine Learning,1.0,matched,fuzzy_match
1575,comunicação oral,2,Comunicação Assertiva,0.65,matched,ai_rerank
1576,real-time data,—,—,0.0,no_match,insufficient_confidence
1577,career mentoring,—,—,0.0,no_match,insufficient_confidence
1578,java avançado,—,—,0.0,no_match,insufficient_confidence
1579,human-centered design,—,—,0.0,no_match,insufficient_confidence
1580,document writing,—,—,0.0,no_match,insufficient_confidence
1581,modelagem financeira,92,Modelagem Financeira,1.0,matched,fuzzy_match
1582,retrospective,—,—,0.0,no_match,insufficient_confidence
1583,imagens docker,—,—,0.11,no_match,insufficient_confidence
1584,emotional awareness,—,—,0.0,no_match,insufficient_confidence
1585,emotional management,—,—,0.0,no_match,insufficient_confidence
1586,tableau dashboards,77,Tableau,1.0,matched,ai_rerank
1587,data pipelines,—,—,0.02,no_match,insufficient_confidence
1588,engenharia de features,45,Engenharia de Features,1.0,matched,fuzzy_match
1589,mentalidade de dono,30,Empreendedorismo,1.0,matched,ai_rerank
1590,coaching profissional,—,—,0.46,no_match,insufficient_confidence
1591,workshop facilitation,20,Facilitação,0.99,matched,ai_rerank
1592,data orientation,—,—,0.0,no_match,insufficient_confidence
1593,azure functions,68,Azure,0.51,matched,ai_rerank
1594,openness to change,—,—,0.0,no_match,insufficient_confidence
1595,banco de dados vetorial,44,Embeddings e Busca Vetorial,1.0,matched,ai_rerank
1596,relational modeling,—,—,0.0,no_match,insufficient_confidence
1597,problem decomposition,—,—,0.01,no_match,insufficient_confidence
1598,observabilidade de LLMs,85,Langfuse,1.0,matched,ai_rerank
1599,customer orientation,—,—,0.0,no_match,insufficient_confidence
1600,translating data to story,—,—,0.0,no_match,insufficient_confidence
1601,change communication,—,—,0.0,no_match,insufficient_confidence
1602,testes de usabilidade,73,Testes Automatizados,0.67,matched,ai_rerank
1603,model validation,—,—,0.01,no_match,insufficient_confidence
1604,detecção de anomalias,47,Séries Temporais,0.99,matched,ai_rerank
1605,google cloud ML,67,Google Cloud Platform,1.0,matched,ai_rerank
1606,containerization,—,—,0.08,no_match,insufficient_confidence
1607,design de experimentos,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1608,bayesian statistics,—,—,0.0,no_match,insufficient_confidence
1609,liderar pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
1610,reskilling,—,—,0.0,no_match,insufficient_confidence
1611,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
1612,microsoft BI,—,—,0.01,no_match,insufficient_confidence
1613,conformidade,94,Compliance e Regulação,0.96,matched,ai_rerank
1614,design thinking,89,Design Thinking,1.0,matched,fuzzy_match
1615,guiding others,—,—,0.0,no_match,insufficient_confidence
1616,comunicação com stakeholders,2,Comunicação Assertiva,0.62,matched,ai_rerank
1617,conflict management,—,—,0.0,no_match,insufficient_confidence
1618,terraform,69,Infrastructure as Code,0.94,matched,ai_rerank
1619,proactiveness,—,—,0.0,no_match,insufficient_confidence
1620,agile delivery,—,—,0.0,no_match,insufficient_confidence
1621,embeddings de texto,44,Embeddings e Busca Vetorial,0.95,matched,ai_rerank
1622,java developer,—,—,0.06,no_match,insufficient_confidence
1623,orientação analítica,—,—,0.03,no_match,insufficient_confidence
1624,testes de hipótese,49,Estatística Aplicada,0.99,matched,ai_rerank
1625,experiment design,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1626,gestão de riscos,93,Gestão de Riscos,1.0,matched,fuzzy_match
1627,análise de causa raiz,7,Resolução de Problemas,0.96,matched,ai_rerank
1628,amazon cloud,—,—,0.04,no_match,insufficient_confidence
1629,variáveis preditivas,—,—,0.0,no_match,insufficient_confidence
1630,DT,—,—,0.0,no_match,insufficient_confidence
1631,mongodb,59,MongoDB,1.0,matched,fuzzy_match
1632,People Management,—,—,0.0,no_match,insufficient_confidence
1633,consciência social,—,—,0.0,no_match,insufficient_confidence
1634,decisões baseadas em dados,15,Orientação a Dados,1.0,matched,ai_rerank
1635,data protection,—,—,0.0,no_match,insufficient_confidence
1636,extract transform load,—,—,0.0,no_match,insufficient_confidence
1637,mentalidade de crescimento,24,Mentoria,0.97,matched,ai_rerank
1638,postgresql queries,58,PostgreSQL,1.0,matched,ai_rerank
1639,usabilidade,—,—,0.0,no_match,insufficient_confidence
1640,spring framework,34,Java,0.99,matched,ai_rerank
1641,spreadsheet,—,—,0.0,no_match,insufficient_confidence
1642,information security,—,—,0.0,no_match,insufficient_confidence
1643,relational modeling,—,—,0.0,no_match,insufficient_confidence
1644,LLM evaluation,—,—,0.06,no_match,insufficient_confidence
1645,Apache Spark,81,Spark,1.0,matched,ai_rerank
1646,python,31,Python,1.0,matched,fuzzy_match
1647,adaptability,—,—,0.08,no_match,insufficient_confidence
1648,lambda,—,—,0.0,no_match,insufficient_confidence
1649,culture of innovation,—,—,0.0,no_match,insufficient_confidence
1650,descoberta de produto,—,—,0.4,no_match,insufficient_confidence
1651,self-management,—,—,0.0,no_match,insufficient_confidence
1652,stakeholder management,—,—,0.0,no_match,insufficient_confidence
1653,gestão das próprias emoções,4,Inteligência Emocional,0.98,matched,ai_rerank
1654,upskilling,—,—,0.0,no_match,insufficient_confidence
1655,SQL intermediário,—,—,0.0,no_match,insufficient_confidence
1656,inference hugging face,86,Hugging Face,0.7,matched,ai_rerank
1657,carga de dados,—,—,0.38,no_match,insufficient_confidence
1658,linux scripting,38,Bash e Shell Script,0.58,matched,ai_rerank
1659,unittest,—,—,0.01,no_match,insufficient_confidence
1660,real-time data,—,—,0.0,no_match,insufficient_confidence
1661,functional scala,—,—,0.08,no_match,insufficient_confidence
1662,git flow,—,—,0.03,no_match,insufficient_confidence
1663,Kubernetes,64,Kubernetes,1.0,matched,fuzzy_match
1664,entender o produto,14,Visão de Produto,1.0,matched,ai_rerank
1665,PM,—,—,0.0,no_match,insufficient_confidence
1666,application performance monitoring,—,—,0.0,no_match,insufficient_confidence
1667,service-oriented architecture,—,—,0.0,no_match,insufficient_confidence
1668,escrever bem,—,—,0.08,no_match,insufficient_confidence
1669,pulumi,—,—,0.0,no_match,insufficient_confidence
1670,guiar time técnico,—,—,0.25,no_match,insufficient_confidence
1671,agendamento de pipelines,53,Orquestração de Pipelines,0.61,matched,ai_rerank
1672,machine learning models,40,Machine Learning,1.0,matched,fuzzy_match
1673,emotional resilience,—,—,0.0,no_match,insufficient_confidence
1674,organizational culture,—,—,0.0,no_match,insufficient_confidence
1675,pipeline de ML,—,—,0.08,no_match,insufficient_confidence
1676,negociação,5,Negociação,1.0,matched,fuzzy_match
1677,LLM observability,85,Langfuse,0.9,matched,ai_rerank
1678,design centrado no humano,—,—,0.0,no_match,insufficient_confidence
1679,business intelligence,—,—,0.0,no_match,insufficient_confidence
1680,model monitoring,—,—,0.01,no_match,insufficient_confidence
1681,MongoDB,59,MongoDB,1.0,matched,fuzzy_match
1682,power bi,76,Power BI,1.0,matched,fuzzy_match
1683,personal organization,—,—,0.0,no_match,insufficient_confidence
1684,avaliação crítica,—,—,0.08,no_match,insufficient_confidence
1685,presentation skills,—,—,0.0,no_match,insufficient_confidence
1686,stakeholder communication,—,—,0.0,no_match,insufficient_confidence
1687,comunicação eficaz,13,Colaboração,0.87,matched,ai_rerank
1688,k8s cluster,—,—,0.0,no_match,insufficient_confidence
1689,excel analytics,—,—,0.06,no_match,insufficient_confidence
1690,testes multivariados,—,—,0.03,no_match,insufficient_confidence
1691,product owner,—,—,0.0,no_match,insufficient_confidence
1692,cultura e clima,—,—,0.42,no_match,insufficient_confidence
1693,gerenciar desentendimentos,—,—,0.0,no_match,insufficient_confidence
1694,iniciativa própria,—,—,0.07,no_match,insufficient_confidence
1695,risk assessment,—,—,0.0,no_match,insufficient_confidence
1696,cobertura de testes,73,Testes Automatizados,0.72,matched,ai_rerank
1697,facilitação,20,Facilitação,1.0,matched,fuzzy_match
1698,desenvolvedor python,31,Python,0.98,matched,ai_rerank
1699,orientação ao cliente,—,—,0.0,no_match,insufficient_confidence
1700,pytorch,—,—,0.0,no_match,insufficient_confidence
1701,qualidade de dados,57,Qualidade de Dados,1.0,matched,fuzzy_match
1702,complex problem solving,—,—,0.45,no_match,insufficient_confidence
1703,fluxo de caixa descontado,—,—,0.0,no_match,insufficient_confidence
1704,criação de variáveis,45,Engenharia de Features,0.89,matched,ai_rerank
1705,Microsoft Azure,68,Azure,0.99,matched,ai_rerank
1706,manipulação de dados,51,Engenharia de Dados,0.97,matched,ai_rerank
1707,observabilidade,70,Monitoramento e Observabilidade,0.99,matched,ai_rerank
1708,design organizacional,96,Desenvolvimento Organizacional,0.63,matched,ai_rerank
1709,microservices,75,Microsserviços,0.98,matched,ai_rerank
1710,data cleansing,—,—,0.0,no_match,insufficient_confidence
1711,looker reports,—,—,0.35,no_match,insufficient_confidence
1712,comunicação clara e objetiva,2,Comunicação Assertiva,0.99,matched,ai_rerank
1713,cliente em primeiro lugar,—,—,0.0,no_match,insufficient_confidence
1714,liderar pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
1715,mentor,24,Mentoria,0.96,matched,ai_rerank
1716,análise com SQL,32,SQL,0.5,matched,ai_rerank
1717,cloudformation,69,Infrastructure as Code,0.96,matched,ai_rerank
1718,business writing,—,—,0.0,no_match,insufficient_confidence
1719,azure machine learning,40,Machine Learning,1.0,matched,fuzzy_match
1720,kubectl,—,—,0.0,no_match,insufficient_confidence
1721,metodologias ágeis,19,Metodologias Ágeis,1.0,matched,fuzzy_match
1722,Design Thinking,89,Design Thinking,1.0,matched,fuzzy_match
1723,convolutional neural networks,—,—,0.0,no_match,insufficient_confidence
1724,data pipelines,—,—,0.02,no_match,insufficient_confidence
1725,coworking,—,—,0.0,no_match,insufficient_confidence
1726,cloudformation,69,Infrastructure as Code,0.96,matched,ai_rerank
1727,backlog management,—,—,0.0,no_match,insufficient_confidence
1728,gestão por OKRs,—,—,0.05,no_match,insufficient_confidence
1729,R data science,—,—,0.01,no_match,insufficient_confidence
1730,text embeddings,44,Embeddings e Busca Vetorial,0.85,matched,ai_rerank
1731,feature engineering,—,—,0.02,no_match,insufficient_confidence
1732,setting OKRs,90,OKRs,0.83,matched,ai_rerank
1733,avaliação de modelos,46,Avaliação de Modelos,1.0,matched,fuzzy_match
1734,chroma,—,—,0.0,no_match,insufficient_confidence
1735,data engineering,—,—,0.01,no_match,insufficient_confidence
1736,critical mindset,—,—,0.0,no_match,insufficient_confidence
1737,L&D,—,—,0.0,no_match,insufficient_confidence
1738,curiosidade intelectual,—,—,0.0,no_match,insufficient_confidence
1739,data build tool,—,—,0.0,no_match,insufficient_confidence
1740,conduzir workshops,20,Facilitação,1.0,matched,ai_rerank
1741,entrepreneurship,—,—,0.0,no_match,insufficient_confidence
1742,orientar pessoas,24,Mentoria,0.99,matched,ai_rerank
1743,processamento em tempo real,54,Streaming de Dados,1.0,matched,ai_rerank
1744,SQL intermediário,—,—,0.0,no_match,insufficient_confidence
1745,estatística com R,33,R,0.98,matched,ai_rerank
1746,upskilling,—,—,0.0,no_match,insufficient_confidence
1747,resolução de problemas,7,Resolução de Problemas,1.0,matched,fuzzy_match
1748,análise crítica,6,Pensamento Crítico,0.9,matched,ai_rerank
1749,declarative infrastructure,69,Infrastructure as Code,0.89,matched,ai_rerank
1750,thinking critically,—,—,0.01,no_match,insufficient_confidence
1751,self-awareness,—,—,0.0,no_match,insufficient_confidence
1752,deep neural networks,—,—,0.0,no_match,insufficient_confidence
1753,data infrastructure,—,—,0.03,no_match,insufficient_confidence
1754,lidar com emoções,—,—,0.03,no_match,insufficient_confidence
1755,langchain,83,LangChain,1.0,matched,fuzzy_match
1756,QA testing,—,—,0.0,no_match,insufficient_confidence
1757,estatística com R,33,R,0.98,matched,ai_rerank
1758,commits,—,—,0.0,no_match,insufficient_confidence
1759,document database,—,—,0.0,no_match,insufficient_confidence
1760,consciência social,—,—,0.0,no_match,insufficient_confidence
1761,adoção de mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
1762,detecção de anomalias,47,Séries Temporais,0.99,matched,ai_rerank
1763,comunicação verbal,2,Comunicação Assertiva,0.97,matched,ai_rerank
1764,performance appraisal,—,—,0.0,no_match,insufficient_confidence
1765,segurança da informação,71,Segurança de Dados,0.72,matched,ai_rerank
1766,analytical databases,—,—,0.0,no_match,insufficient_confidence
1767,análise descritiva,—,—,0.0,no_match,insufficient_confidence
1768,data validation,—,—,0.0,no_match,insufficient_confidence
1769,compliance de dados,57,Qualidade de Dados,0.85,matched,ai_rerank
1770,critical mindset,—,—,0.0,no_match,insufficient_confidence
1771,NoSQL database,59,MongoDB,0.61,matched,ai_rerank
1772,model metrics,46,Avaliação de Modelos,0.9,matched,ai_rerank
1773,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1774,continuous deployment,—,—,0.0,no_match,insufficient_confidence
1775,cross-functional collaboration,—,—,0.0,no_match,insufficient_confidence
1776,entidade relacionamento,—,—,0.0,no_match,insufficient_confidence
1777,deal making,—,—,0.0,no_match,insufficient_confidence
1778,customer first,—,—,0.0,no_match,insufficient_confidence
1779,processamento de streams,54,Streaming de Dados,0.99,matched,ai_rerank
1780,CI/CD,65,CI/CD,1.0,matched,fuzzy_match
1781,scripting python,—,—,0.01,no_match,insufficient_confidence
1782,distribuições estatísticas,—,—,0.33,no_match,insufficient_confidence
1783,padrões de design,—,—,0.0,no_match,insufficient_confidence
1784,organizational development,—,—,0.0,no_match,insufficient_confidence
1785,decomposição de problemas,—,—,0.44,no_match,insufficient_confidence
1786,análise descritiva,—,—,0.0,no_match,insufficient_confidence
1787,execução autônoma,—,—,0.0,no_match,insufficient_confidence
1788,real-time data,—,—,0.0,no_match,insufficient_confidence
1789,EC2,—,—,0.0,no_match,insufficient_confidence
1790,pitch de ideias,—,—,0.11,no_match,insufficient_confidence
1791,fila redis,—,—,0.0,no_match,insufficient_confidence
1792,mentalidade estratégica,5,Negociação,0.63,matched,ai_rerank
1793,data literacy,—,—,0.0,no_match,insufficient_confidence
1794,infrastructure as code,69,Infrastructure as Code,1.0,matched,fuzzy_match
1795,integration tests,—,—,0.0,no_match,insufficient_confidence
1796,análise crítica,6,Pensamento Crítico,0.9,matched,ai_rerank
1797,container orchestration,—,—,0.01,no_match,insufficient_confidence
1798,distributed tracing,—,—,0.0,no_match,insufficient_confidence
1799,independent work,—,—,0.0,no_match,insufficient_confidence
1800,critical reasoning,—,—,0.0,no_match,insufficient_confidence
1801,trabalho independente,—,—,0.18,no_match,insufficient_confidence
1802,controle de versão,—,—,0.0,no_match,insufficient_confidence
1803,reconhecimento óptico de caracteres,—,—,0.0,no_match,insufficient_confidence
1804,LookML,—,—,0.0,no_match,insufficient_confidence
1805,LLM observability,85,Langfuse,0.9,matched,ai_rerank
1806,vertex ai,—,—,0.0,no_match,insufficient_confidence
1807,Hugging Face,86,Hugging Face,1.0,matched,fuzzy_match
1808,google cloud platform,67,Google Cloud Platform,1.0,matched,fuzzy_match
1809,decisão sob incerteza,8,Tomada de Decisão,0.99,matched,ai_rerank
1810,NER,—,—,0.0,no_match,insufficient_confidence
1811,power bi service,76,Power BI,0.99,matched,ai_rerank
1812,data pipelines,—,—,0.02,no_match,insufficient_confidence
1813,technical team guidance,—,—,0.0,no_match,insufficient_confidence
1814,planejamento anual,27,Planejamento Estratégico,0.96,matched,ai_rerank
1815,indicadores financeiros,91,Análise Financeira,1.0,matched,ai_rerank
1816,escrita clara,—,—,0.4,no_match,insufficient_confidence
1817,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank
1818,pesquisa com usuários,88,UX Research,1.0,matched,ai_rerank
1819,logical thinking,—,—,0.0,no_match,insufficient_confidence
1820,IaC,—,—,0.0,no_match,insufficient_confidence
1821,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank
1822,banco postgresql,58,PostgreSQL,0.98,matched,ai_rerank
1823,unix scripting,38,Bash e Shell Script,0.92,matched,ai_rerank
1824,organizational design,—,—,0.0,no_match,insufficient_confidence
1825,controlled experiments,50,Experimentação e Testes A/B,0.96,matched,ai_rerank
1826,azure services,68,Azure,0.61,matched,ai_rerank
1827,opportunity spotting,—,—,0.0,no_match,insufficient_confidence
1828,amazon cloud,—,—,0.04,no_match,insufficient_confidence
1829,DW,—,—,0.0,no_match,insufficient_confidence
1830,foco no cliente,16,Foco no Cliente,1.0,matched,fuzzy_match
1831,financial KPIs,—,—,0.0,no_match,insufficient_confidence
1832,trabalho conjunto,—,—,0.11,no_match,insufficient_confidence
1833,understanding customers,—,—,0.0,no_match,insufficient_confidence
1834,content writing,—,—,0.0,no_match,insufficient_confidence
1835,planilhamento,—,—,0.0,no_match,insufficient_confidence
1836,chatgpt api,—,—,0.0,no_match,insufficient_confidence
1837,Java,34,Java,1.0,matched,fuzzy_match
1838,gestão de riscos,93,Gestão de Riscos,1.0,matched,fuzzy_match
1839,continuous learning,—,—,0.0,no_match,insufficient_confidence
1840,agile,—,—,0.0,no_match,insufficient_confidence
1841,TS,—,—,0.0,no_match,insufficient_confidence
1842,feature selection,—,—,0.0,no_match,insufficient_confidence
1843,probabilidade,—,—,0.01,no_match,insufficient_confidence
1844,deploy com docker,63,Docker,0.86,matched,ai_rerank
1845,financial KPIs,—,—,0.0,no_match,insufficient_confidence
1846,spark streaming,54,Streaming de Dados,0.96,matched,ai_rerank
1847,data communication,—,—,0.0,no_match,insufficient_confidence
1848,data visualization,—,—,0.0,no_match,insufficient_confidence
1849,data consistency,—,—,0.0,no_match,insufficient_confidence
1850,aprendizagem contínua,12,Aprendizado Contínuo,1.0,matched,ai_rerank
1851,entrevistas com usuários,—,—,0.35,no_match,insufficient_confidence
1852,integridade de dados,51,Engenharia de Dados,0.93,matched,ai_rerank
1853,liderança em tecnologia,25,Liderança Técnica,0.99,matched,ai_rerank
1854,projeções financeiras,92,Modelagem Financeira,1.0,matched,ai_rerank
1855,GPT,—,—,0.0,no_match,insufficient_confidence
1856,hugging face models,86,Hugging Face,1.0,matched,ai_rerank
1857,data integrity,—,—,0.0,no_match,insufficient_confidence
1858,managing people,—,—,0.0,no_match,insufficient_confidence
1859,testes de integração,73,Testes Automatizados,1.0,matched,ai_rerank
1860,data build tool,—,—,0.0,no_match,insufficient_confidence
1861,arquitetura de sistemas,74,Arquitetura de Software,1.0,matched,ai_rerank
1862,probabilidade,—,—,0.01,no_match,insufficient_confidence
1863,EDA,—,—,0.0,no_match,insufficient_confidence
1864,rebase,—,—,0.0,no_match,insufficient_confidence
1865,OKR planning,90,OKRs,0.76,matched,ai_rerank
1866,processamento em tempo real,54,Streaming de Dados,1.0,matched,ai_rerank
1867,data exploration,—,—,0.0,no_match,insufficient_confidence
1868,model assessment,—,—,0.05,no_match,insufficient_confidence
1869,creative innovation,—,—,0.0,no_match,insufficient_confidence
1870,gerenciar equipes,1,Gestão de Pessoas,0.79,matched,ai_rerank
1871,descriptive analytics,—,—,0.0,no_match,insufficient_confidence
1872,bash automation,—,—,0.3,no_match,insufficient_confidence
1873,regulação,94,Compliance e Regulação,1.0,matched,ai_rerank
1874,product understanding,—,—,0.0,no_match,insufficient_confidence
1875,agile practices,—,—,0.0,no_match,insufficient_confidence
1876,planejar estrategicamente,27,Planejamento Estratégico,0.95,matched,ai_rerank
1877,orientação analítica,—,—,0.03,no_match,insufficient_confidence
1878,object detection,—,—,0.0,no_match,insufficient_confidence
1879,test coverage,—,—,0.0,no_match,insufficient_confidence
1880,manipulação de dados,51,Engenharia de Dados,0.97,matched,ai_rerank
1881,CI pipeline,65,CI/CD,0.99,matched,ai_rerank
1882,extração de dados,51,Engenharia de Dados,1.0,matched,ai_rerank
1883,infrastructure as code,69,Infrastructure as Code,1.0,matched,fuzzy_match
1884,estatística,49,Estatística Aplicada,1.0,matched,ai_rerank
1885,tech lead,—,—,0.0,no_match,insufficient_confidence
1886,llm development langchain,83,LangChain,0.99,matched,ai_rerank
1887,insights communication,—,—,0.02,no_match,insufficient_confidence
1888,pivot tables,—,—,0.0,no_match,insufficient_confidence
1889,conflict management,—,—,0.0,no_match,insufficient_confidence
1890,cloud data warehouse,56,Data Warehouse,1.0,matched,fuzzy_match
1891,direção técnica,25,Liderança Técnica,0.99,matched,ai_rerank
1892,prototyping,—,—,0.0,no_match,insufficient_confidence
1893,revisão de código,72,Versionamento de Código,0.9,matched,ai_rerank
1894,RAG,—,—,0.0,no_match,insufficient_confidence
1895,identificar causas raiz,7,Resolução de Problemas,1.0,matched,ai_rerank
1896,creative problem solving,—,—,0.0,no_match,insufficient_confidence
1897,EVP,—,—,0.0,no_match,insufficient_confidence
1898,gestão de capital humano,—,—,0.09,no_match,insufficient_confidence
1899,planejamento de longo prazo,27,Planejamento Estratégico,1.0,matched,ai_rerank
1900,organizational design,—,—,0.0,no_match,insufficient_confidence
1901,inovação,29,Inovação,1.0,matched,fuzzy_match
1902,LLM tracing,85,Langfuse,0.96,matched,ai_rerank
1903,analytical databases,—,—,0.0,no_match,insufficient_confidence
1904,scope management,—,—,0.0,no_match,insufficient_confidence
1905,lambda,—,—,0.0,no_match,insufficient_confidence
1906,descriptive analytics,—,—,0.0,no_match,insufficient_confidence
1907,Postgres,58,PostgreSQL,0.99,matched,ai_rerank
1908,regulatory knowledge,—,—,0.0,no_match,insufficient_confidence
1909,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank
1910,Python,31,Python,1.0,matched,fuzzy_match
1911,quantitative thinking,—,—,0.0,no_match,insufficient_confidence
1912,user stories,—,—,0.0,no_match,insufficient_confidence
1913,MongoDB,59,MongoDB,1.0,matched,fuzzy_match
1914,escrever SQL,—,—,0.12,no_match,insufficient_confidence
1915,independent execution,—,—,0.0,no_match,insufficient_confidence
1916,python fastapi,62,FastAPI,1.0,matched,ai_rerank
1917,serviços AWS,66,AWS,1.0,matched,ai_rerank
1918,text generation,—,—,0.0,no_match,insufficient_confidence
1919,experiment tracking,—,—,0.04,no_match,insufficient_confidence
1920,data warehouse,56,Data Warehouse,1.0,matched,fuzzy_match
1921,SQL queries,32,SQL,0.62,matched,ai_rerank
1922,unsupervised learning,—,—,0.0,no_match,insufficient_confidence
1923,productivity,—,—,0.0,no_match,insufficient_confidence
1924,analytical orientation,—,—,0.0,no_match,insufficient_confidence
1925,usar dados para decidir,—,—,0.06,no_match,insufficient_confidence
1926,self-management,—,—,0.0,no_match,insufficient_confidence
1927,talent management,—,—,0.01,no_match,insufficient_confidence
1928,gerenciamento de pessoas,1,Gestão de Pessoas,0.99,matched,ai_rerank
1929,pg,—,—,0.0,no_match,insufficient_confidence
1930,resilience,—,—,0.0,no_match,insufficient_confidence
1931,testes multivariados,—,—,0.03,no_match,insufficient_confidence
1932,spreadsheet skills,—,—,0.0,no_match,insufficient_confidence
1933,troubleshooting,—,—,0.0,no_match,insufficient_confidence
1934,usabilidade,—,—,0.0,no_match,insufficient_confidence
1935,reconhecimento óptico de caracteres,—,—,0.0,no_match,insufficient_confidence
1936,advanced excel,—,—,0.02,no_match,insufficient_confidence
1937,visão computacional,48,Visão Computacional,1.0,matched,fuzzy_match
1938,organizational design,—,—,0.0,no_match,insufficient_confidence
1939,application performance monitoring,—,—,0.0,no_match,insufficient_confidence
1940,redshift,56,Data Warehouse,0.82,matched,ai_rerank
1941,HDFS,—,—,0.0,no_match,insufficient_confidence
1942,team spirit,—,—,0.0,no_match,insufficient_confidence
1943,criação de variáveis,45,Engenharia de Features,0.89,matched,ai_rerank
1944,online experiments,—,—,0.12,no_match,insufficient_confidence
1945,project oversight,—,—,0.0,no_match,insufficient_confidence
1946,análise de vídeo,48,Visão Computacional,0.98,matched,ai_rerank
1947,Scala,37,Scala,1.0,matched,fuzzy_match
1948,system monitoring,—,—,0.0,no_match,insufficient_confidence
1949,product ownership,—,—,0.0,no_match,insufficient_confidence
1950,performance cycle,—,—,0.0,no_match,insufficient_confidence
1951,employer reputation,—,—,0.1,no_match,insufficient_confidence
1952,DRE,—,—,0.0,no_match,insufficient_confidence
1953,technical direction,—,—,0.0,no_match,insufficient_confidence
1954,functional scala,—,—,0.08,no_match,insufficient_confidence
1955,Hugging Face,86,Hugging Face,1.0,matched,fuzzy_match
1956,resiliência,—,—,0.0,no_match,insufficient_confidence
1957,design centrado no humano,—,—,0.0,no_match,insufficient_confidence
1958,organizational design,—,—,0.0,no_match,insufficient_confidence
1959,pensamento crítico,6,Pensamento Crítico,1.0,matched,fuzzy_match
1960,Langfuse,85,Langfuse,1.0,matched,fuzzy_match
1961,clear writing,—,—,0.0,no_match,insufficient_confidence
1962,command line scripting,—,—,0.0,no_match,insufficient_confidence
1963,bigquery,56,Data Warehouse,0.9,matched,ai_rerank
1964,versatilidade,—,—,0.04,no_match,insufficient_confidence
1965,data visualization,—,—,0.0,no_match,insufficient_confidence
1966,avaliação de LLMs em produção,46,Avaliação de Modelos,1.0,matched,ai_rerank
1967,banco NoSQL,59,MongoDB,1.0,matched,ai_rerank
1968,self-starter,—,—,0.0,no_match,insufficient_confidence
1969,análise estatística,33,R,1.0,matched,ai_rerank
1970,integração de dados,39,Análise de Dados,0.53,matched,ai_rerank
1971,building APIs,—,—,0.01,no_match,insufficient_confidence
1972,huggingface hub,—,—,0.01,no_match,insufficient_confidence
1973,análise estatística,33,R,1.0,matched,ai_rerank
1974,visão estratégica de produto,14,Visão de Produto,1.0,matched,ai_rerank
1975,negociar contratos,5,Negociação,0.66,matched,ai_rerank
1976,application monitoring,—,—,0.0,no_match,insufficient_confidence
1977,gestão de times,18,Gestão de Projetos,0.8,matched,ai_rerank
1978,data infrastructure,—,—,0.03,no_match,insufficient_confidence
1979,LLM,83,LangChain,0.92,matched,ai_rerank
1980,KPI,—,—,0.0,no_match,insufficient_confidence
1981,carga de dados,—,—,0.38,no_match,insufficient_confidence
1982,amazon web services,66,AWS,1.0,matched,ai_rerank
1983,prompt tracking,—,—,0.04,no_match,insufficient_confidence
1984,análise descritiva,—,—,0.0,no_match,insufficient_confidence
1985,experimentação e testes A/B,50,Experimentação e Testes A/B,1.0,matched,fuzzy_match
1986,organização pessoal,96,Desenvolvimento Organizacional,0.73,matched,ai_rerank
1987,apache airflow,—,—,0.01,no_match,insufficient_confidence
1988,direção técnica,25,Liderança Técnica,0.99,matched,ai_rerank
1989,langchain chains,83,LangChain,1.0,matched,ai_rerank
1990,coaching profissional,—,—,0.46,no_match,insufficient_confidence
1991,espírito de equipe,—,—,0.03,no_match,insufficient_confidence
1992,queries de banco de dados,59,MongoDB,1.0,matched,ai_rerank
1993,design research,88,UX Research,0.85,matched,ai_rerank
1994,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank
