new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
2906,supporting growth,24,Mentoria,0.88,matched,ai_rerank,Mentoria,0.84,Desenvolvimento Organizacional,0.8164,Análise Financeira,0.8146,Colaboração,0.8096,Treinamento e Desenvolvimento,0.8061
2605,programação java,34,Java,0.88,matched,ai_rerank,Java,0.8656,Scala,0.8639,JavaScript,0.8429,TypeScript,0.8384,Infrastructure as Code,0.8274
1459,container deployment,64,Kubernetes,0.88,matched,ai_rerank,Kubernetes,0.8661,Docker,0.8394,CI/CD,0.8231,AWS,0.8188,Infrastructure as Code,0.809
457,programação java,34,Java,0.88,matched,ai_rerank,Java,0.8656,Scala,0.8639,JavaScript,0.8429,TypeScript,0.8384,Infrastructure as Code,0.8274
1465,habilidades de comunicação,2,Comunicação Assertiva,0.88,matched,ai_rerank,Comunicação Assertiva,0.8766,Escrita Profissional,0.8727,Negociação,0.8535,Colaboração,0.8524,Adaptabilidade,0.8512
1613,conformidade,94,Compliance e Regulação,0.88,matched,ai_rerank,Compliance e Regulação,0.8528,Adaptabilidade,0.8451,Colaboração,0.8298,Qualidade de Dados,0.8297,Autogestão,0.8271
49,supporting growth,24,Mentoria,0.88,matched,ai_rerank,Mentoria,0.84,Desenvolvimento Organizacional,0.8164,Análise Financeira,0.8146,Colaboração,0.8096,Treinamento e Desenvolvimento,0.8061
2794,monitoramento,70,Monitoramento e Observabilidade,0.88,matched,ai_rerank,Monitoramento e Observabilidade,0.8612,Langfuse,0.8573,Orquestração de Pipelines,0.8413,MLflow,0.8408,Gestão de Projetos,0.8364
1444,ser mentor,24,Mentoria,0.88,matched,ai_rerank,Mentoria,0.8452,Gestão de Mudanças,0.821,Aprendizado Contínuo,0.821,Empreendedorismo,0.8208,Machine Learning,0.8193
94,pipeline de ML,85,Langfuse,0.89,matched,ai_rerank,MLflow,0.8601,Langfuse,0.8598,Processamento de Linguagem Natural,0.8522,Orquestração de Pipelines,0.8416,Large Language Models,0.8404
2998,dados em tempo real,54,Streaming de Dados,0.89,matched,ai_rerank,Streaming de Dados,0.8825,Séries Temporais,0.8513,Qualidade de Dados,0.8508,Spark,0.8497,Gestão do Tempo,0.8488
2167,comunicação clara,2,Comunicação Assertiva,0.89,matched,ai_rerank,Comunicação Assertiva,0.8732,Escrita Profissional,0.8586,Planejamento Estratégico,0.8419,Gestão de Desempenho,0.8409,Apresentação e Oratória,0.8341
2910,mentorship skills,24,Mentoria,0.89,matched,ai_rerank,Mentoria,0.8488,Empreendedorismo,0.8351,Treinamento e Desenvolvimento,0.8303,Inteligência Emocional,0.8254,Colaboração,0.8235
2118,microsoft BI,76,Power BI,0.89,matched,ai_rerank,Power BI,0.8507,Excel Avançado,0.8254,Azure,0.8247,MLflow,0.8238,Data Warehouse,0.8206
1283,dados em tempo real,54,Streaming de Dados,0.89,matched,ai_rerank,Streaming de Dados,0.8825,Séries Temporais,0.8513,Qualidade de Dados,0.8508,Spark,0.8497,Gestão do Tempo,0.8488
2015,dados em tempo real,54,Streaming de Dados,0.89,matched,ai_rerank,Streaming de Dados,0.8825,Séries Temporais,0.8513,Qualidade de Dados,0.8508,Spark,0.8497,Gestão do Tempo,0.8488
2617,application monitoring,66,AWS,0.89,matched,ai_rerank,AWS,0.8369,Langfuse,0.8344,Docker,0.8307,LangChain,0.8222,Monitoramento e Observabilidade,0.8196
2052,análise com SQL,32,SQL,0.89,matched,ai_rerank,SQL,0.8841,R,0.8633,Data Warehouse,0.8557,Análise Financeira,0.855,Análise de Dados,0.853
1976,application monitoring,66,AWS,0.89,matched,ai_rerank,AWS,0.8369,Langfuse,0.8344,Docker,0.8307,LangChain,0.8222,Monitoramento e Observabilidade,0.8196
2286,execução de projetos,18,Gestão de Projetos,0.89,matched,ai_rerank,Gestão de Projetos,0.8704,Gestão de Riscos,0.8552,Orquestração de Pipelines,0.8451,Resolução de Problemas,0.8429,Python,0.8422
2333,operational risk,93,Gestão de Riscos,0.89,matched,ai_rerank,Gestão de Riscos,0.8332,Tomada de Decisão,0.8052,Empreendedorismo,0.805,Gestão de Projetos,0.8027,Gestão de Mudanças,0.8018
126,risk assessment,93,Gestão de Riscos,0.89,matched,ai_rerank,Gestão de Riscos,0.8242,Estatística Aplicada,0.8188,Avaliação de Modelos,0.8171,MLflow,0.8163,Machine Learning,0.8157
1220,observability,70,Monitoramento e Observabilidade,0.89,matched,ai_rerank,Monitoramento e Observabilidade,0.8404,Adaptabilidade,0.8395,Langfuse,0.8287,Qualidade de Dados,0.827,Análise de Dados,0.8253
2956,mentorship skills,24,Mentoria,0.89,matched,ai_rerank,Mentoria,0.8488,Empreendedorismo,0.8351,Treinamento e Desenvolvimento,0.8303,Inteligência Emocional,0.8254,Colaboração,0.8235
1172,service-oriented architecture,75,Microsserviços,0.89,matched,ai_rerank,Microsserviços,0.8067,Foco no Cliente,0.8013,Spark,0.8005,Arquitetura de Software,0.7988,Data Warehouse,0.7975
1380,docker-compose,63,Docker,0.89,matched,ai_rerank,Docker,0.8422,Kubernetes,0.8278,Spark,0.8215,CI/CD,0.8159,Versionamento de Código,0.8156
2400,testes unitários,73,Testes Automatizados,0.89,matched,ai_rerank,Testes Automatizados,0.876,UX Research,0.8313,Experimentação e Testes A/B,0.8285,Estatística Aplicada,0.826,MLflow,0.8244
466,testes unitários,73,Testes Automatizados,0.89,matched,ai_rerank,Testes Automatizados,0.876,UX Research,0.8313,Experimentação e Testes A/B,0.8285,Estatística Aplicada,0.826,MLflow,0.8244
2453,docker-compose,63,Docker,0.89,matched,ai_rerank,Docker,0.8422,Kubernetes,0.8278,Spark,0.8215,CI/CD,0.8159,Versionamento de Código,0.8156
2467,testes unitários,73,Testes Automatizados,0.89,matched,ai_rerank,Testes Automatizados,0.876,UX Research,0.8313,Experimentação e Testes A/B,0.8285,Estatística Aplicada,0.826,MLflow,0.8244
651,data completeness,57,Qualidade de Dados,0.89,matched,ai_rerank,Qualidade de Dados,0.8561,Modelagem de Dados,0.8283,Análise de Dados,0.8223,Spark,0.8187,Desenvolvimento de APIs,0.818
552,system architecture,74,Arquitetura de Software,0.89,matched,ai_rerank,Arquitetura de Software,0.8311,ETL e ELT,0.8215,Data Warehouse,0.8185,Design Thinking,0.8179,Redis,0.8165
1596,relational modeling,55,Modelagem de Dados,0.89,matched,ai_rerank,Large Language Models,0.846,Modelagem de Dados,0.8401,Modelagem Financeira,0.8356,Looker,0.8328,R,0.8321
1522,application monitoring,66,AWS,0.89,matched,ai_rerank,AWS,0.8369,Langfuse,0.8344,Docker,0.8307,LangChain,0.8222,Monitoramento e Observabilidade,0.8196
1675,pipeline de ML,85,Langfuse,0.89,matched,ai_rerank,MLflow,0.8601,Langfuse,0.8598,Processamento de Linguagem Natural,0.8522,Orquestração de Pipelines,0.8416,Large Language Models,0.8404
1695,risk assessment,93,Gestão de Riscos,0.89,matched,ai_rerank,Gestão de Riscos,0.8242,Estatística Aplicada,0.8188,Avaliação de Modelos,0.8171,MLflow,0.8163,Machine Learning,0.8157
611,operational risk,93,Gestão de Riscos,0.89,matched,ai_rerank,Gestão de Riscos,0.8332,Tomada de Decisão,0.8052,Empreendedorismo,0.805,Gestão de Projetos,0.8027,Gestão de Mudanças,0.8018
1643,relational modeling,55,Modelagem de Dados,0.89,matched,ai_rerank,Large Language Models,0.846,Modelagem de Dados,0.8401,Modelagem Financeira,0.8356,Looker,0.8328,R,0.8321
2543,dados em tempo real,54,Streaming de Dados,0.89,matched,ai_rerank,Streaming de Dados,0.8825,Séries Temporais,0.8513,Qualidade de Dados,0.8508,Spark,0.8497,Gestão do Tempo,0.8488
1667,service-oriented architecture,75,Microsserviços,0.89,matched,ai_rerank,Microsserviços,0.8067,Foco no Cliente,0.8013,Spark,0.8005,Arquitetura de Software,0.7988,Data Warehouse,0.7975
1716,análise com SQL,32,SQL,0.89,matched,ai_rerank,SQL,0.8841,R,0.8633,Data Warehouse,0.8557,Análise Financeira,0.855,Análise de Dados,0.853
838,pipeline de ML,85,Langfuse,0.89,matched,ai_rerank,MLflow,0.8601,Langfuse,0.8598,Processamento de Linguagem Natural,0.8522,Orquestração de Pipelines,0.8416,Large Language Models,0.8404
1612,microsoft BI,76,Power BI,0.89,matched,ai_rerank,Power BI,0.8507,Excel Avançado,0.8254,Azure,0.8247,MLflow,0.8238,Data Warehouse,0.8206
2314,identificar oportunidades,30,Empreendedorismo,0.89,matched,ai_rerank,Empreendedorismo,0.8561,Treinamento e Desenvolvimento,0.843,Análise de Dados,0.8387,Gestão de Riscos,0.8329,Adaptabilidade,0.8304
794,mentorship skills,24,Mentoria,0.89,matched,ai_rerank,Mentoria,0.8488,Empreendedorismo,0.8351,Treinamento e Desenvolvimento,0.8303,Inteligência Emocional,0.8254,Colaboração,0.8235
191,advanced SQL,58,PostgreSQL,0.9,matched,ai_rerank,Excel Avançado,0.8451,PostgreSQL,0.8428,Spark,0.8395,Desenvolvimento de APIs,0.8267,SQL,0.8263
1033,Bash,38,Bash e Shell Script,0.9,matched,ai_rerank,Bash e Shell Script,0.8505,Hadoop,0.7936,Java,0.7921,Scala,0.7896,ETL e ELT,0.7864
676,habilidades de apresentação,22,Apresentação e Oratória,0.9,matched,ai_rerank,Apresentação e Oratória,0.8505,Mentoria,0.8403,Adaptabilidade,0.837,Storytelling com Dados,0.8358,Comunicação Assertiva,0.8356
1659,unittest,73,Testes Automatizados,0.9,matched,ai_rerank,Testes Automatizados,0.8404,Estatística Aplicada,0.815,UX Research,0.8112,Experimentação e Testes A/B,0.8087,MLflow,0.8065
882,bash,38,Bash e Shell Script,0.9,matched,ai_rerank,Bash e Shell Script,0.847,Hadoop,0.8044,Java,0.7984,TypeScript,0.7981,Scala,0.795
2454,unittest,73,Testes Automatizados,0.9,matched,ai_rerank,Testes Automatizados,0.8404,Estatística Aplicada,0.815,UX Research,0.8112,Experimentação e Testes A/B,0.8087,MLflow,0.8065
2425,normas e regulamentações,94,Compliance e Regulação,0.9,matched,ai_rerank,Compliance e Regulação,0.8766,Gestão de Riscos,0.8493,Experimentação e Testes A/B,0.8469,Looker,0.8407,Segurança de Dados,0.8384
932,decision analysis,8,Tomada de Decisão,0.9,matched,ai_rerank,Tomada de Decisão,0.84,Análise Financeira,0.8362,Pensamento Crítico,0.8318,Análise de Dados,0.8305,Adaptabilidade,0.8277
1434,decision analysis,8,Tomada de Decisão,0.9,matched,ai_rerank,Tomada de Decisão,0.84,Análise Financeira,0.8362,Pensamento Crítico,0.8318,Análise de Dados,0.8305,Adaptabilidade,0.8277
509,risk analysis,93,Gestão de Riscos,0.9,matched,ai_rerank,Gestão de Riscos,0.8283,Análise Financeira,0.8257,Análise de Dados,0.8203,MLflow,0.8199,Empreendedorismo,0.8174
2991,organizational change,96,Desenvolvimento Organizacional,0.9,matched,ai_rerank,Gestão de Mudanças,0.8356,Cultura Organizacional,0.8309,Desenvolvimento Organizacional,0.8195,Pensamento Estratégico,0.8146,Planejamento Estratégico,0.8134
412,risk analysis,93,Gestão de Riscos,0.9,matched,ai_rerank,Gestão de Riscos,0.8283,Análise Financeira,0.8257,Análise de Dados,0.8203,MLflow,0.8199,Empreendedorismo,0.8174
1342,bash,38,Bash e Shell Script,0.9,matched,ai_rerank,Bash e Shell Script,0.847,Hadoop,0.8044,Java,0.7984,TypeScript,0.7981,Scala,0.795
2046,Bash,38,Bash e Shell Script,0.9,matched,ai_rerank,Bash e Shell Script,0.8505,Hadoop,0.7936,Java,0.7921,Scala,0.7896,ETL e ELT,0.7864
392,unittest,73,Testes Automatizados,0.9,matched,ai_rerank,Testes Automatizados,0.8404,Estatística Aplicada,0.815,UX Research,0.8112,Experimentação e Testes A/B,0.8087,MLflow,0.8065
2636,habilidades de apresentação,22,Apresentação e Oratória,0.9,matched,ai_rerank,Apresentação e Oratória,0.8505,Mentoria,0.8403,Adaptabilidade,0.837,Storytelling com Dados,0.8358,Comunicação Assertiva,0.8356
2644,embedding vectors,44,Embeddings e Busca Vetorial,0.9,matched,ai_rerank,Embeddings e Busca Vetorial,0.8324,Engenharia de Features,0.8171,Orientação a Dados,0.8152,UX Research,0.8148,Java,0.8112
44,statistical experimentation,50,Experimentação e Testes A/B,0.9,matched,ai_rerank,Estatística Aplicada,0.8283,Experimentação e Testes A/B,0.8253,MLflow,0.8224,Machine Learning,0.8179,UX Research,0.8165
2179,visão estratégica,17,Pensamento Estratégico,0.91,matched,ai_rerank,Planejamento Estratégico,0.8631,Visão de Produto,0.856,Visão Computacional,0.8546,Negociação,0.8539,Pensamento Estratégico,0.8536
2324,azure AI,68,Azure,0.91,matched,ai_rerank,Azure,0.864,Data Warehouse,0.8292,Google Cloud Platform,0.828,Metodologias Ágeis,0.8172,Adaptabilidade,0.815
2366,autonomy,11,Autogestão,0.91,matched,ai_rerank,Autogestão,0.8402,Adaptabilidade,0.8367,Empreendedorismo,0.8265,Inteligência Emocional,0.825,Tomada de Decisão,0.825
152,written communication,23,Escrita Profissional,0.91,matched,ai_rerank,Escrita Profissional,0.8462,Comunicação Assertiva,0.8334,Storytelling com Dados,0.8092,Large Language Models,0.8087,TypeScript,0.8065
2952,ciclo de performance,97,Gestão de Desempenho,0.91,matched,ai_rerank,Gestão de Desempenho,0.8598,Gestão do Tempo,0.8332,MLflow,0.8221,Spark,0.8209,Streaming de Dados,0.8194
1161,GCP,67,Google Cloud Platform,0.91,matched,ai_rerank,Google Cloud Platform,0.8113,Processamento de Linguagem Natural,0.7639,Spark,0.7622,MLflow,0.7611,Gestão de Desempenho,0.761
1098,azure AI,68,Azure,0.91,matched,ai_rerank,Azure,0.864,Data Warehouse,0.8292,Google Cloud Platform,0.828,Metodologias Ágeis,0.8172,Adaptabilidade,0.815
2168,unit tests,73,Testes Automatizados,0.91,matched,ai_rerank,Testes Automatizados,0.8607,UX Research,0.8264,Estatística Aplicada,0.8256,Experimentação e Testes A/B,0.8255,ETL e ELT,0.8251
1048,written communication,23,Escrita Profissional,0.91,matched,ai_rerank,Escrita Profissional,0.8462,Comunicação Assertiva,0.8334,Storytelling com Dados,0.8092,Large Language Models,0.8087,TypeScript,0.8065
2040,feature creation,45,Engenharia de Features,0.91,matched,ai_rerank,Engenharia de Features,0.8521,Power BI,0.8249,Design Thinking,0.8214,Tableau,0.8195,Large Language Models,0.8166
383,fine-tuning LLMs,43,Large Language Models,0.91,matched,ai_rerank,Large Language Models,0.8551,LangChain,0.8233,Hugging Face,0.823,Langfuse,0.8213,MLflow,0.8089
375,deploy automatizado,65,CI/CD,0.91,matched,ai_rerank,CI/CD,0.8486,Kubernetes,0.8413,AWS,0.8358,Autogestão,0.8312,Microsserviços,0.8275
367,pipeline scheduling,53,Orquestração de Pipelines,0.91,matched,ai_rerank,Orquestração de Pipelines,0.8306,Processamento de Linguagem Natural,0.83,Langfuse,0.8284,CI/CD,0.8236,Engenharia de Dados,0.8215
2905,avaliação de riscos,93,Gestão de Riscos,0.91,matched,ai_rerank,Gestão de Riscos,0.8692,Análise Financeira,0.8437,Avaliação de Modelos,0.8404,MLflow,0.8376,Empreendedorismo,0.8328
2000,autonomy,11,Autogestão,0.91,matched,ai_rerank,Autogestão,0.8402,Adaptabilidade,0.8367,Empreendedorismo,0.8265,Inteligência Emocional,0.825,Tomada de Decisão,0.825
2903,written communication,23,Escrita Profissional,0.91,matched,ai_rerank,Escrita Profissional,0.8462,Comunicação Assertiva,0.8334,Storytelling com Dados,0.8092,Large Language Models,0.8087,TypeScript,0.8065
2901,deploy automatizado,65,CI/CD,0.91,matched,ai_rerank,CI/CD,0.8486,Kubernetes,0.8413,AWS,0.8358,Autogestão,0.8312,Microsserviços,0.8275
2895,written communication,23,Escrita Profissional,0.91,matched,ai_rerank,Escrita Profissional,0.8462,Comunicação Assertiva,0.8334,Storytelling com Dados,0.8092,Large Language Models,0.8087,TypeScript,0.8065
2700,azure AI,68,Azure,0.91,matched,ai_rerank,Azure,0.864,Data Warehouse,0.8292,Google Cloud Platform,0.828,Metodologias Ágeis,0.8172,Adaptabilidade,0.815
2714,setting OKRs,90,OKRs,0.91,matched,ai_rerank,OKRs,0.8361,Kubernetes,0.8073,Planejamento Estratégico,0.8048,Streaming de Dados,0.8037,Large Language Models,0.8031
1031,GCP,67,Google Cloud Platform,0.91,matched,ai_rerank,Google Cloud Platform,0.8113,Processamento de Linguagem Natural,0.7639,Spark,0.7622,MLflow,0.7611,Gestão de Desempenho,0.761
1240,pipeline scheduling,53,Orquestração de Pipelines,0.91,matched,ai_rerank,Orquestração de Pipelines,0.8306,Processamento de Linguagem Natural,0.83,Langfuse,0.8284,CI/CD,0.8236,Engenharia de Dados,0.8215
1300,empreender,30,Empreendedorismo,0.91,matched,ai_rerank,Empreendedorismo,0.8532,Gestão de Stakeholders,0.843,Inovação,0.8407,Java,0.8397,Employer Branding,0.8396
2616,mentalidade estratégica,17,Pensamento Estratégico,0.91,matched,ai_rerank,Empreendedorismo,0.8589,Adaptabilidade,0.852,Planejamento Estratégico,0.8468,Negociação,0.8461,Pensamento Estratégico,0.8451
297,aws cloud,66,AWS,0.91,matched,ai_rerank,AWS,0.8555,Spark,0.8297,Google Cloud Platform,0.8212,Azure,0.8179,Hadoop,0.8087
439,pipeline scheduling,53,Orquestração de Pipelines,0.91,matched,ai_rerank,Orquestração de Pipelines,0.8306,Processamento de Linguagem Natural,0.83,Langfuse,0.8284,CI/CD,0.8236,Engenharia de Dados,0.8215
2769,self-organization,11,Autogestão,0.91,matched,ai_rerank,Autogestão,0.8288,Desenvolvimento Organizacional,0.8165,Cultura Organizacional,0.8144,Inteligência Emocional,0.8141,Empreendedorismo,0.813
1451,model training,40,Machine Learning,0.91,matched,ai_rerank,Machine Learning,0.8423,Deep Learning,0.8275,Large Language Models,0.8263,Avaliação de Modelos,0.8212,Engenharia de Features,0.818
1792,mentalidade estratégica,17,Pensamento Estratégico,0.91,matched,ai_rerank,Empreendedorismo,0.8589,Adaptabilidade,0.852,Planejamento Estratégico,0.8468,Negociação,0.8461,Pensamento Estratégico,0.8451
1732,setting OKRs,90,OKRs,0.91,matched,ai_rerank,OKRs,0.8361,Kubernetes,0.8073,Planejamento Estratégico,0.8048,Streaming de Dados,0.8037,Large Language Models,0.8031
1428,self-organization,11,Autogestão,0.91,matched,ai_rerank,Autogestão,0.8288,Desenvolvimento Organizacional,0.8165,Cultura Organizacional,0.8144,Inteligência Emocional,0.8141,Empreendedorismo,0.813
2603,visão estratégica,17,Pensamento Estratégico,0.91,matched,ai_rerank,Planejamento Estratégico,0.8631,Visão de Produto,0.856,Visão Computacional,0.8546,Negociação,0.8539,Pensamento Estratégico,0.8536
1437,azure AI,68,Azure,0.91,matched,ai_rerank,Azure,0.864,Data Warehouse,0.8292,Google Cloud Platform,0.828,Metodologias Ágeis,0.8172,Adaptabilidade,0.815
1448,gcp,67,Google Cloud Platform,0.91,matched,ai_rerank,Google Cloud Platform,0.8397,Spark,0.795,Desenvolvimento de APIs,0.7893,Processamento de Linguagem Natural,0.7854,MLflow,0.7826
669,avaliação de riscos,93,Gestão de Riscos,0.91,matched,ai_rerank,Gestão de Riscos,0.8692,Análise Financeira,0.8437,Avaliação de Modelos,0.8404,MLflow,0.8376,Empreendedorismo,0.8328
1513,model training,40,Machine Learning,0.91,matched,ai_rerank,Machine Learning,0.8423,Deep Learning,0.8275,Large Language Models,0.8263,Avaliação de Modelos,0.8212,Engenharia de Features,0.818
660,azure AI,68,Azure,0.91,matched,ai_rerank,Azure,0.864,Data Warehouse,0.8292,Google Cloud Platform,0.828,Metodologias Ágeis,0.8172,Adaptabilidade,0.815
2828,google looker,79,Looker,0.91,matched,ai_rerank,Looker,0.8436,Google Cloud Platform,0.8182,Langfuse,0.8029,Docker,0.8026,AWS,0.7995
2781,pipeline scheduling,53,Orquestração de Pipelines,0.91,matched,ai_rerank,Orquestração de Pipelines,0.8306,Processamento de Linguagem Natural,0.83,Langfuse,0.8284,CI/CD,0.8236,Engenharia de Dados,0.8215
3004,feature creation,45,Engenharia de Features,0.91,matched,ai_rerank,Engenharia de Features,0.8521,Power BI,0.8249,Design Thinking,0.8214,Tableau,0.8195,Large Language Models,0.8166
68,continuous integration,65,CI/CD,0.92,matched,ai_rerank,CI/CD,0.8357,Planejamento Estratégico,0.8258,Aprendizado Contínuo,0.8234,Qualidade de Dados,0.8213,Colaboração,0.8197
1139,analytical thinking,6,Pensamento Crítico,0.92,matched,ai_rerank,Design Thinking,0.8547,Pensamento Crítico,0.8403,Pensamento Estratégico,0.8384,Análise de Dados,0.8325,Machine Learning,0.8246
2069,product sense,14,Visão de Produto,0.92,matched,ai_rerank,Visão de Produto,0.8285,Comunicação Assertiva,0.8161,Gestão de Produto,0.8159,Cultura Organizacional,0.8139,UX Research,0.8124
1295,continuous integration,65,CI/CD,0.92,matched,ai_rerank,CI/CD,0.8357,Planejamento Estratégico,0.8258,Aprendizado Contínuo,0.8234,Qualidade de Dados,0.8213,Colaboração,0.8197
1922,unsupervised learning,40,Machine Learning,0.92,matched,ai_rerank,Machine Learning,0.8693,Deep Learning,0.8258,Engenharia de Features,0.8248,Large Language Models,0.8188,Data Warehouse,0.8143
2292,bash automation,38,Bash e Shell Script,0.92,matched,ai_rerank,Bash e Shell Script,0.8691,FastAPI,0.8237,Large Language Models,0.8123,Spark,0.8116,LangChain,0.8115
2299,performance review,97,Gestão de Desempenho,0.92,matched,ai_rerank,Gestão de Desempenho,0.8384,Machine Learning,0.8175,Comunicação Assertiva,0.8161,Resolução de Conflitos,0.8144,Power BI,0.8131
27,Product Sense,14,Visão de Produto,0.92,matched,ai_rerank,Visão de Produto,0.8196,Experimentação e Testes A/B,0.8111,Gestão de Produto,0.8101,Cultura Organizacional,0.8088,Compliance e Regulação,0.8083
1446,problem solving,3,Resolução de Conflitos,0.92,matched,ai_rerank,Resolução de Problemas,0.8419,Design Thinking,0.834,Resolução de Conflitos,0.8334,Machine Learning,0.8254,Inteligência Emocional,0.8204
1389,big data hadoop,82,Hadoop,0.92,matched,ai_rerank,Hadoop,0.8683,Spark,0.852,Data Warehouse,0.8433,Scala,0.8404,Streaming de Dados,0.8396
204,problem solving,3,Resolução de Conflitos,0.92,matched,ai_rerank,Resolução de Problemas,0.8419,Design Thinking,0.834,Resolução de Conflitos,0.8334,Machine Learning,0.8254,Inteligência Emocional,0.8204
484,problem solving,3,Resolução de Conflitos,0.92,matched,ai_rerank,Resolução de Problemas,0.8419,Design Thinking,0.834,Resolução de Conflitos,0.8334,Machine Learning,0.8254,Inteligência Emocional,0.8204
2753,segurança da informação,71,Segurança de Dados,0.92,matched,ai_rerank,Segurança de Dados,0.8715,Pensamento Crítico,0.8489,Qualidade de Dados,0.8488,Modelagem de Dados,0.8442,Engenharia de Dados,0.8428
2350,problem solving,3,Resolução de Conflitos,0.92,matched,ai_rerank,Resolução de Problemas,0.8419,Design Thinking,0.834,Resolução de Conflitos,0.8334,Machine Learning,0.8254,Inteligência Emocional,0.8204
2932,writing skills,23,Escrita Profissional,0.92,matched,ai_rerank,Escrita Profissional,0.8569,Comunicação Assertiva,0.832,Storytelling com Dados,0.8242,Inteligência Emocional,0.8239,Treinamento e Desenvolvimento,0.8235
1872,bash automation,38,Bash e Shell Script,0.92,matched,ai_rerank,Bash e Shell Script,0.8691,FastAPI,0.8237,Large Language Models,0.8123,Spark,0.8116,LangChain,0.8115
896,product sense,14,Visão de Produto,0.92,matched,ai_rerank,Visão de Produto,0.8285,Comunicação Assertiva,0.8161,Gestão de Produto,0.8159,Cultura Organizacional,0.8139,UX Research,0.8124
1765,segurança da informação,71,Segurança de Dados,0.92,matched,ai_rerank,Segurança de Dados,0.8715,Pensamento Crítico,0.8489,Qualidade de Dados,0.8488,Modelagem de Dados,0.8442,Engenharia de Dados,0.8428
2845,segurança da informação,71,Segurança de Dados,0.92,matched,ai_rerank,Segurança de Dados,0.8715,Pensamento Crítico,0.8489,Qualidade de Dados,0.8488,Modelagem de Dados,0.8442,Engenharia de Dados,0.8428
2450,unsupervised learning,40,Machine Learning,0.92,matched,ai_rerank,Machine Learning,0.8693,Deep Learning,0.8258,Engenharia de Features,0.8248,Large Language Models,0.8188,Data Warehouse,0.8143
2276,big data hadoop,82,Hadoop,0.92,matched,ai_rerank,Hadoop,0.8683,Spark,0.852,Data Warehouse,0.8433,Scala,0.8404,Streaming de Dados,0.8396
1290,spring framework,34,Java,0.93,matched,ai_rerank,Java,0.8653,LangChain,0.8333,JavaScript,0.8277,OKRs,0.8265,Metodologias Ágeis,0.8219
43,modelos de embedding,44,Embeddings e Busca Vetorial,0.93,matched,ai_rerank,Embeddings e Busca Vetorial,0.8377,Engenharia de Features,0.831,Large Language Models,0.828,Modelagem de Dados,0.8262,Java,0.8261
1021,web services,66,AWS,0.93,matched,ai_rerank,AWS,0.8596,Azure,0.829,Microsserviços,0.8248,Kubernetes,0.8245,Hadoop,0.8199
1266,project planning,18,Gestão de Projetos,0.93,matched,ai_rerank,Gestão de Projetos,0.8475,Planejamento Estratégico,0.8269,Gestão de Stakeholders,0.8243,Gestão do Tempo,0.8231,Design Thinking,0.8215
1110,model fairness,46,Avaliação de Modelos,0.93,matched,ai_rerank,Avaliação de Modelos,0.8424,Hugging Face,0.8143,Large Language Models,0.8124,Machine Learning,0.8059,Estatística Aplicada,0.8004
2593,data wrangling,54,Streaming de Dados,0.93,matched,ai_rerank,Storytelling com Dados,0.8302,Streaming de Dados,0.8284,Engenharia de Dados,0.8227,Data Warehouse,0.8221,Spark,0.8183
1359,modelos de embedding,44,Embeddings e Busca Vetorial,0.93,matched,ai_rerank,Embeddings e Busca Vetorial,0.8377,Engenharia de Features,0.831,Large Language Models,0.828,Modelagem de Dados,0.8262,Java,0.8261
2230,tableau development,77,Tableau,0.93,matched,ai_rerank,Tableau,0.8623,TypeScript,0.8322,ETL e ELT,0.8191,Desenvolvimento de APIs,0.8167,Java,0.815
1314,métricas de modelos,46,Avaliação de Modelos,0.93,matched,ai_rerank,Avaliação de Modelos,0.8572,Modelagem Financeira,0.8426,Looker,0.8419,MLflow,0.8398,Machine Learning,0.8349
2011,document store,56,Data Warehouse,0.93,matched,ai_rerank,MongoDB,0.8343,Hadoop,0.8235,Redis,0.818,Data Warehouse,0.8161,TypeScript,0.8138
2033,monitoring,70,Monitoramento e Observabilidade,0.93,matched,ai_rerank,Langfuse,0.8485,AWS,0.8362,Orquestração de Pipelines,0.8346,MLflow,0.8336,Monitoramento e Observabilidade,0.8332
398,senso de produto,14,Visão de Produto,0.93,matched,ai_rerank,Visão de Produto,0.8577,Gestão de Produto,0.834,Compliance e Regulação,0.8242,Experimentação e Testes A/B,0.8203,UX Research,0.8177
1280,spring framework,34,Java,0.93,matched,ai_rerank,Java,0.8653,LangChain,0.8333,JavaScript,0.8277,OKRs,0.8265,Metodologias Ágeis,0.8219
2490,monitoring,70,Monitoramento e Observabilidade,0.93,matched,ai_rerank,Langfuse,0.8485,AWS,0.8362,Orquestração de Pipelines,0.8346,MLflow,0.8336,Monitoramento e Observabilidade,0.8332
224,customer-centric,16,Foco no Cliente,0.93,matched,ai_rerank,Foco no Cliente,0.8362,Visão de Produto,0.8166,Design Thinking,0.8136,UX Research,0.8018,Inovação,0.8015
2451,project planning,18,Gestão de Projetos,0.93,matched,ai_rerank,Gestão de Projetos,0.8475,Planejamento Estratégico,0.8269,Gestão de Stakeholders,0.8243,Gestão do Tempo,0.8231,Design Thinking,0.8215
2771,LLM tracing,85,Langfuse,0.93,matched,ai_rerank,Langfuse,0.8563,Large Language Models,0.8422,LangChain,0.8395,MLflow,0.8369,Monitoramento e Observabilidade,0.8106
